,content,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,answers,poststrat
64ff9dd1baf3e7001bab7c7f,Unsend Texts_RIP Leon,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,True,True,True,True,False,False,"Kind of funny, decent music",1.0628578721862898
64ff9dd430152d002317030d,Crash Test,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,scary,1.710147877462263
64ff9ddb3d0fa3001d5ea260,Focus Mode,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,True,True,True,True,False,False,Nice graphics ,0.5668333811133799
64ff9ddc661495002133e721,Battery for Miles,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,cool,0.6577580067639537
64ff9de13d0fa3001d5ea263,Unsend Texts_RIP Leon,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,True,True,True,False,False,True,The video was awesome ,1.0628578721862898
64ff9de3c3a8660024874061,Action Mode,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,It's very informative and intriguing ,1.55353516983394
64ff9e026118f800248c1f89,Focus Mode,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,It was really great ,1.3605847381374994
64ff9e243ed4c0001d5a772d,Focus Mode,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,"This video wasn’t much informational, good colors to keep the viewer entertained.",1.519624190468634
64ff9e27b5afe3001d4d91c0,Crash Test,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,It’s funny tells you the I phone will help u if you get into accident ,1.0628578721862898
64ff9e3c65b2920022bc4715,Unsend Texts_RIP Leon,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,True,True,False,True,True,False,False,I love it,0.5668333811133799
64ff9e56edf2c4002c0378b0,Unsend Texts_RIP Leon,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,"Good video, portrays the feature well.",0.5481587655374175
64ff9e6aedf2c4002c0378c6,Unsend Texts_RIP Leon,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,The music isn't pleasant I'm not even sure what the video pic is,1.710147877462263
64ff9e8330152d0023170381,Crash Test,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,True,False,True,False,False,Nothing it was great ,0.7015633853534847
64ff9e9630152d00231703a0,Battery for Miles,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,True,True,True,False,False,it was very informative ,0.7015633853534847
64ff9eab3d0fa3001d5ea2aa,Crash Test,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,Scary,0.7015633853534847
64ff9eb8edf2c4002c0378db,Focus Mode,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,Because too much boring,1.0288952964374773
64ff9ec056c5ad001e5e8d66,Crash Test,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,True,True,True,False,False,I enjoyed it,1.3605847381374994
64ff9ee8baf3e7001bab7d8c,Focus Mode,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,Iphone phone is very distracting,0.5668333811133799
64ff9eed32eacc001e1b88b5,Unsend Texts_RIP Leon,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,True,False,True,False,True,False,Video was fun and interesting.  ,1.0366543693116297
64ff9eeeedf2c4002c03790c,Crash Test,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,I am excited to get the new iPhone this fall,1.5513674449353214
64ff9ef2122929001c0bbeef,Action Mode,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,Love it,1.0288952964374773
64ff9ef83aabc700200487b9,Crash Test,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,Crash detection is a safety feature which should be in all cars,1.812398826639789
64ff9f05baf3e7001bab7d97,Action Mode,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,True,True,True,False,True,False,I'm not a fan of rap music,1.4719539067598086
64ff9f0eb5afe3001d4d92c0,Focus Mode,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,True,It was funny,1.0288952964374773
64ff9f1f30152d0023170749,Crash Test,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,True,True,True,False,False,Didn't even really understand the message of that ad,1.146445719370538
64ff9f23661495002133e7f1,Unsend Texts_RIP Leon,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,I loved that ad the concept was a funny way to introduce people to the concept and the music and aesthetics were on point ,1.6791257945688118
64ff9f23edf2c4002c037912,Focus Mode,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,False,True,False,I love it! Everything I’d expect from Apple and IPhone! Awesome ad! ,1.1253164150132766
