,content,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,answers,poststrat
64b9e9e1acf94e001de0fefe,Bud Light: NFL Pros,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,I hate bud light ,0.7284744803987538
64b9e9e29b7274001e3346e8,The Busch Guide: Shelter,False,True,False,True,True,True,True,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,I felt like this video was boring and not really showcasing the actual product. The comedy was dry and uninteresting.,0.8763089670626513
64b9e9e7db4574001fe26115,Bud Light: NFL Pros,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,Cool ,0.7704413793472042
64b9e9eb0ad42b0026fa838a,Bud Light: Easy to Summer.mp4,False,True,False,True,True,True,True,False,True,True,False,True,True,True,False,False,False,False,True,True,True,False,True,True,True,False,False,False,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True,I loved it and it seemed inclusive ,0.8763089670626513
64b9e9f406b5d2001d31ba10,Bud Light: Easy to Summer.mp4,False,True,False,True,True,False,True,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,I don’t care for beer ,2.2755336358039213
64b9e9f6acf94e001de0ff04,ULTRA Club New Members Day,False,False,True,True,True,False,False,True,True,True,False,True,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,Very interesting and enjoyable ,1.6350203029358277
64b9e9fdeed9520023cfda62,Bud Light: NFL Pros,True,False,False,True,True,True,True,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,This video was entertaining ,0.8763089670626513
64b9ea0c20596e001e569f61,Bud Light: NFL Pros,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,Hotdog is not a taco.Too different foods ,1.6350203029358277
64b9ea189b7274001e3346ee,Bud Light: Easy to Summer.mp4,False,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,Having fun with beer.,2.2755336358039213
64b9ea18acf94e001de0ff0f,Bud Light: Easy to Summer.mp4,True,False,False,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,Bud lights the drink for a good time ,0.4182240657479633
64b9ea1beed9520023cfda65,The Busch Guide: Shelter,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,What's up amazing video very detailed,0.813194390203756
64b9ea1eb238510025e89abc,Bud Light: Easy to Summer.mp4,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,The video was  funny because you got to see people fail.,0.4078743691386892
64b9ea2520596e001e569f64,Bud Light: NFL Pros,True,False,False,True,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,It was funny,0.7284744803987538
64b9ea265be250001c0db438,Bud Light: NFL Pros,True,False,False,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,There was no variety in answer everyone just agreed on the same wrong answer ,0.4078743691386892
64b9ea379d848f001cd1f184,Bud Light: NFL Pros,True,False,False,True,True,True,True,False,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,Didn’t understand the point of this video ,0.8763089670626513
64b9ea3b41ae020022cf67b9,Bud Light: Easy to Summer.mp4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,My reaction to the video was it was very nice and fun ,0.4078743691386892
64b9ea4020596e001e569f67,Bud Light: NFL Pros,True,False,False,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,True,True,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,"It was very funny, not very sure what was being advertised though",0.7704413793472042
64b9ea4ceed9520023cfda68,Bud Light: NFL Pros,False,True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,I found it funny,0.805503929969924
64b9ea5806b5d2001d31ba1b,Bud Light: Easy to Summer.mp4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,Good time with family and friends,1.6350203029358277
64b9ea7bfbdf27001d4198c8,Bud Light: NFL Pros,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,It was funny to me. ,1.5272767058676573
64b9ea7cacf94e001de0ff20,Bud Light: NFL Pros,True,False,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,That add didn’t make any sense and made me feel like bud light didn’t even try to make a good add ,
64b9ea8e0ad42b0026fa839b,The Busch Guide: Shelter,False,True,False,True,True,True,True,False,True,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,Surprised about environmental concern,1.3404563953701574
64b9ea9aec8982001cf32b3f,The Busch Guide: Shelter,False,False,True,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,I thought the video was hilarious I actually watched it two times,1.6350203029358277
64b9eaa655ed4f0022bba4ca,Bud Light: NFL Pros,True,False,False,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,I never thought about whether a hotdog would be considered a sandwich or not. Also never knew how similar a hotdog is to a taco. Mind = blown,0.8763089670626513
64b9eac65be250001c0db458,Bud Light: NFL Pros,True,False,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,A hotdog is not a sandwich haha,0.7284744803987538
64b9eaddeed9520023cfdaa6,ULTRA Club New Members Day,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,Was a cool video ,0.7284744803987538
64b9eade3e1b3b00275d5c97,Bud Light: Easy to Summer.mp4,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,"I loved it
",0.6103373040768872
64b9eafaf07896001b699527,Bud Light: NFL Pros,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,Exciting ,0.7704413793472042
64b9eb0555ed4f0022bba4dc,Bud Light: NFL Pros,False,True,False,True,True,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,It was funny. Grown men debating wether a hotdog is a sandwich,0.4182240657479633
